input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:original_blocks,counter:selected_blocks,counter:issued_output_bytes,counter:left_metadata_bytes,counter:right_metadata_bytes,counter:raw_allocation_bytes,counter:metadata_bytes,counter:readable_suffix_bytes,counter:predicted_allocation_bytes,counter:actual_allocation_bytes,counter:body_mae_bytes,counter:wrong_byte_choice_fraction,counter:storage_regret_bytes,counter:max_storage_regret_bytes,counter:output_body_bytes
neoverse-v2,algebra/wikileaks-noquotes/plain_plain/union/selected/grain2/masked25,1,5,"[475.51857585143006,478.6665096243117,477.9967021132602,481.2474761072775,475.46769417162096]",477.9967021132602,"[475.50121145617015,479.20689191520705,477.9792031342815,481.2301790299401,475.4511374312269]",477.9792031342815,,,256.0,75.0,2400.0,0.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_plain/union/selected/grain2/sparse17,1,5,"[203.34158229149602,202.85923583513542,203.4982157881313,202.94090342055964,203.38710145338825]",203.34158229149602,"[203.5173634329221,202.8530853791524,204.23287591512715,202.935420230768,203.62917403708587]",203.5173634329221,,,256.0,16.0,512.0,0.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/complete/grain1/all,1,5,"[4754.742837654152,4745.128922237472,4746.4638472047645,4745.259890860716,4735.423601638748]",4745.259890860716,"[4754.60300137517,4744.963165286787,4753.46111867945,4745.135061336403,4735.270122827763]",4745.135061336403,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/complete/grain1/masked25,1,5,"[1746.0383466144094,1745.958914341344,1745.5353585656765,1746.2126494017523,1743.1078187249968]",1745.958914341344,"[1745.989292778604,1745.8926792354093,1745.486553729453,1746.1506473523966,1743.0540339431452]",1745.8926792354093,,,256.0,75.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/complete/grain1/sparse17,1,5,"[695.942501481859,694.4801422640572,695.2356253705466,696.1282355264384,698.9183955744697]",695.942501481859,"[695.9185931564529,694.4574195180251,695.2126062056282,696.1050187692865,699.6339655868117]",695.9185931564529,,,256.0,16.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/complete/grain2/all,1,5,"[5050.765134938955,5038.976659372633,5031.535375639173,5027.649161196939,5026.218818379738]",5031.535375639173,"[5056.026258167737,5038.836615592186,5031.334792166496,5027.493800011964,5026.029175881421]",5031.334792166496,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/complete/grain2/masked25,1,5,"[1828.3134951708162,1828.660663013015,1832.3001827204066,1828.701644478749,1828.0242756460693]",1828.660663013015,"[1828.2422343093972,1828.5883581749504,1834.670843177581,1828.6562255669837,1827.9590184664387]",1828.5883581749504,,,256.0,75.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/complete/grain2/sparse17,1,5,"[735.5774559848453,734.1094905720887,736.9114491095806,733.2537764354589,733.0574018127693]",734.1094905720887,"[735.9004062885408,734.8618605988631,737.4648401202713,733.2253359761092,733.0306281686857]",734.8618605988631,,,256.0,16.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/selected/grain1/all,1,5,"[4991.375271149722,4978.778741863698,4970.250180765414,4973.49168474075,4975.758496020608]",4975.758496020608,"[4991.190166372068,4978.5878523382535,4970.090383166947,4973.308025812242,4975.584237207717]",4975.584237207717,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/selected/grain1/masked25,1,5,"[1762.1557397639278,1759.895503642745,1762.1921627735583,1761.114544083081,1760.38482793256]",1761.114544083081,"[1762.1077618051647,1759.8412459497627,1762.1293645318058,1761.0592815316732,1760.3280583005549]",1761.0592815316732,,,256.0,75.0,2400.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/selected/grain1/sparse17,1,5,"[600.5395749664544,599.5537148595323,598.5487784475944,599.3053045515907,599.592453145947]",599.5537148595323,"[600.5163989386464,599.5328815116936,598.5271084023925,599.2871485914402,602.2155287809751]",599.5328815116936,,,256.0,16.0,512.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/selected/grain2/all,1,5,"[5299.882397574165,5302.7769347512985,5251.053869499146,5249.210925645981,5259.043247342309]",5259.043247342309,"[5299.67754191989,5310.802731602551,5250.896813601943,5249.027314119728,5258.854324670838]",5258.854324670838,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/selected/grain2/masked25,1,5,"[1855.1138469684563,1859.9814667717571,1857.6859941764155,1856.7662165742915,1856.8652369615097]",1856.8652369615097,"[1855.056129188852,1870.190627424913,1857.6396611011871,1859.0841938132676,1856.8167858368336]",1857.6396611011871,,,256.0,75.0,2400.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/intersection/selected/grain2/sparse17,1,5,"[654.9819404772037,655.4929512580137,656.633465401004,654.0148346083679,656.0316963051952]",655.4929512580137,"[654.9624988639019,655.4707454200385,657.4263337544057,653.9991707156904,656.009121910739]",655.4707454200385,,,256.0,16.0,512.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/complete/grain1/all,1,5,"[4895.697608998926,4859.231364276512,4866.300984527498,4846.18706047656,4856.876230659397]",4859.231364276512,"[4895.514064797366,4861.000703122288,4866.130801687338,4846.0260196431345,4863.623769308487]",4863.623769308487,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/complete/grain1/masked25,1,5,"[1796.7019305009944,1795.497554698474,1797.0128700120558,1792.5693693694295,1792.7768339757706]",1795.497554698474,"[1796.6679536642064,1795.4368081430835,1796.9472329162973,1792.497297388328,1792.7240669579596]",1795.4368081430835,,,256.0,75.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/complete/grain1/sparse17,1,5,"[714.7585393371363,715.6321674013183,716.0140527235114,718.4975894964707,718.4240434911333]",716.0140527235114,"[714.7319725159529,715.6044722216529,715.9895373891278,718.4723561444038,718.4001435804872]",715.9895373891278,,,256.0,16.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/complete/grain2/all,1,5,"[5030.463150286867,5034.406791908223,5012.589595375861,5009.6105491355975,5008.803468208138]",5012.589595375861,"[5030.2810693520805,5040.187138770912,5012.453757142457,5009.455202396914,5008.601155985929]",5012.453757142457,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/complete/grain2/masked25,1,5,"[1835.8032443749375,1840.5567765562241,1839.3710099423067,1839.9615384610015,1841.5054945053575]",1839.9615384610015,"[1835.731292541993,1840.4874411862882,1839.293302008609,1841.9241235876843,1841.4471481101386]",1840.4874411862882,,,256.0,75.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/complete/grain2/sparse17,1,5,"[730.3701056556873,729.0665009322212,730.5303501143215,727.8309509012213,728.3887507770725]",729.0665009322212,"[730.3417236208023,729.0390511751853,731.5984048299115,727.8087839381607,728.363165519798]",729.0390511751853,,,256.0,16.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/selected/grain1/all,1,5,"[5199.258955223941,5188.873134330757,5185.74701492629,5177.133582088333,5178.838059703436]",5185.74701492629,"[5199.0917912537125,5188.685820858562,5185.585821063389,5176.96791046465,5178.6783581234495]",5185.585821063389,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/selected/grain1/masked25,1,5,"[1830.0791329329923,1826.5393053020691,1822.6521284929104,1824.237398799741,1824.8529642214226]",1824.8529642214226,"[1831.8681118227462,1826.4727083749724,1822.5949334157049,1824.175502785528,1824.7923739208793]",1824.7923739208793,,,256.0,75.0,2400.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/selected/grain1/sparse17,1,5,"[618.3087462303974,617.423093494089,621.2333476954182,620.4105127100723,623.1407152089644]",620.4105127100723,"[618.2936665028403,617.400517039218,621.2109435653757,620.3894011157383,623.119948296738]",620.3894011157383,,,256.0,16.0,512.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/selected/grain2/all,1,5,"[5273.517816531229,5270.379833206775,5273.205458685466,5257.681576954533,5252.836997720254]",5270.379833206775,"[5273.344958312546,5270.20697507967,5278.856709615911,5257.619408435358,5252.69825637533]",5270.20697507967,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/selected/grain2/masked25,1,5,"[1869.091199999199,1868.830666667994,1868.9242666672121,1865.1034666656112,1869.7410666675296]",1868.9242666672121,"[1870.936533305212,1871.1983999916508,1868.8631999490706,1865.0338667309065,1871.477599949382]",1870.936533305212,,,256.0,75.0,2400.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/plain_tuple/union/selected/grain2/sparse17,1,5,"[642.9886230244214,643.769390518901,642.1297516927443,642.4027088031626,638.3768848759174]",642.4027088031626,"[642.969480806157,646.7656884920567,642.5891647771139,642.8162527932053,638.3608126340505]",642.8162527932053,,,256.0,16.0,512.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/complete/grain1/all,1,5,"[6739.378378378744,6742.108108108001,6727.460424708892,6722.143822391337,6700.326254825796]",6727.460424708892,"[6739.136100239538,6751.821428589706,6727.2490347745925,6721.92277965167,6700.114864774901]",6727.2490347745925,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/complete/grain1/masked25,1,5,"[2144.3938931303146,2141.7389312987953,2138.243969463946,2140.683358780241,2136.5468702300795]",2140.683358780241,"[2144.31694652001,2141.665954140365,2138.1798473407625,2142.7267176671867,2136.4937405284577]",2141.665954140365,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/complete/grain1/sparse17,1,5,"[725.7871001032328,725.3636738904386,726.9844169247726,725.8686274511603,727.2372549017238]",725.8686274511603,"[725.7577914986126,725.3399380959597,727.7647058784613,725.8427244595407,727.2108359475535]",725.8427244595407,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/complete/grain2/all,1,5,"[7187.098461535686,7185.335384616128,7181.436923072118,7168.0656410258525,7197.739487178997]",7185.335384616128,"[7186.87076909984,7185.058461450703,7181.194871988667,7167.79897443186,7206.643077109057]",7185.058461450703,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/complete/grain2/masked25,1,5,"[2359.353748327864,2354.0046854080574,2348.5890227564228,2348.590696117857,2356.775435073162]",2354.0046854080574,"[2362.307563578863,2353.92838021653,2348.502008071214,2348.505354756035,2356.685073572343]",2353.92838021653,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/complete/grain2/sparse17,1,5,"[778.3321401451145,776.9172361433643,780.0753877855801,776.4784683798988,777.391365657262]",777.391365657262,"[778.3090356892576,776.8918537741274,780.6969302574075,776.4498318513332,777.3656578950603]",777.3656578950603,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/selected/grain1/all,1,5,"[6862.965048540145,6852.430097084825,6844.2077669869195,6840.141747571045,6839.07766990278]",6844.2077669869195,"[6862.744660272424,6860.401941435377,6844.001941803054,6839.90485448553,6838.84951480279]",6844.001941803054,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/selected/grain1/masked25,1,5,"[2167.2139103567206,2165.953941267603,2164.689644514173,2166.241112829353,2168.9282843898045]",2166.241112829353,"[2167.1360123156205,2165.8828438848395,2164.625347693103,2168.7981452304552,2168.8676971157774]",2167.1360123156205,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/selected/grain1/sparse17,1,5,"[654.5115427927753,655.8106231229036,655.4662162161728,654.9857357352785,653.6738926426649]",654.9857357352785,"[654.488926398199,658.5772334497884,656.2260698136332,654.9723160895035,653.6524962725039]",654.9723160895035,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/selected/grain2/all,1,5,"[7507.7732620312945,7509.831016037463,7495.055614972724,7497.420320856949,7499.545454544036]",7499.545454544036,"[7507.525133600124,7509.574331676234,7494.814973351774,7497.187165582657,7499.296256559864]",7499.296256559864,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/selected/grain2/masked25,1,5,"[2362.58809683901,2363.7024209829897,2367.250504372065,2360.022864829834,2362.2279757899864]",2362.58809683901,"[2365.1297915060445,2363.648957523223,2376.5073974395796,2359.9660390049094,2362.159381351332]",2363.648957523223,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/intersection/selected/grain2/sparse17,1,5,"[685.4730720355928,685.1332225592157,684.6036555569045,683.6137229983415,684.5308376504198]",684.6036555569045,"[685.4482455717028,685.1098621607708,684.5789267827442,683.5937836079405,684.8098914999207]",684.8098914999207,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/complete/grain1/all,1,5,"[12169.398260875429,12185.283478258852,12153.671304343768,12145.87130434715,12142.563478258362]",12153.671304343768,"[12168.972173284325,12209.827825996477,12153.389564881092,12145.473043030664,12142.18086913562]",12153.389564881092,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/complete/grain1/masked25,1,5,"[3826.871710527494,3822.3832236860317,3821.7505482457295,3824.604714910924,3819.900767542849]",3822.3832236860317,"[3826.729714736151,3822.2258770279122,3821.6239034769833,3828.25712731853,3819.803179850536]",3822.2258770279122,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/complete/grain1/sparse17,1,5,"[1090.9357826488033,1086.2574868786098,1086.4760728613774,1089.0226921889905,1085.1857054653071]",1086.4760728613774,"[1090.8978079533422,1086.220592736791,1087.6386230193323,1088.9930533959755,1085.1443347123036]",1087.6386230193323,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/complete/grain2/all,1,5,"[12445.097864768994,12415.898576511638,12425.13523132789,12416.519572947407,12429.279359436969]",12425.13523132789,"[12444.686833281776,12415.475088527535,12429.085408907942,12416.131672496225,12442.606761448533]",12429.085408907942,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/complete/grain2/masked25,1,5,"[3925.211322870801,3919.1664798191787,3917.856502241844,3918.322309413453,3917.6216367694824]",3918.322309413453,"[3929.3284754368597,3919.0459641240973,3917.7399103597063,3918.200112129771,3917.507847484562]",3918.200112129771,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/complete/grain2/sparse17,1,5,"[1110.633945534728,1109.0573147558016,1108.967701076718,1110.8201393290492,1109.526282457431]",1109.526282457431,"[1110.5972133676346,1109.0254907481547,1108.9349271220326,1110.7788157430211,1109.491608582795]",1109.491608582795,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/selected/grain1/all,1,5,"[12449.677935943033,12424.007117431402,12392.761565836547,12394.665480420466,12385.980427048056]",12394.665480420466,"[12449.261565738607,12436.453736066325,12392.475089014053,12394.27935981562,12385.5765126325]",12394.27935981562,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/selected/grain1/masked25,1,5,"[3846.249449339508,3841.351872244775,3838.2946035236732,3844.801211455511,3839.227973568656]",3841.351872244775,"[3846.1106830038366,3841.213656274535,3838.1635463458365,3848.5060574126965,3839.0936123553606]",3841.213656274535,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/selected/grain1/sparse17,1,5,"[1021.9454837775094,1021.9904998542505,1022.7415960242774,1021.9780765856915,1021.3007892428495]",1021.9780765856915,"[1021.9095294032757,1021.9522069968469,1023.8336743795311,1021.9481146030095,1021.2679040871448]",1021.9481146030095,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/selected/grain2/all,1,5,"[12775.080438758245,12748.771480804757,12767.27970749438,12710.890310789213,12697.078610600222]",12748.771480804757,"[12774.639854186778,12748.347349168587,12816.043875549543,12717.919561288778,12705.41864722984]",12748.347349168587,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/selected/grain2/masked25,1,5,"[3925.2964004488526,3933.3790776135897,3924.120359954518,3921.1698537674397,3920.882452194833]",3924.120359954518,"[3925.175478164044,3948.1361079869234,3924.0089987775204,3921.0404950304946,3920.752531002169]",3924.0089987775204,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/point_frame/union/selected/grain2/sparse17,1,5,"[1038.4189229393319,1039.3005058026388,1039.2478429045627,1038.2960428445253,1037.0834573040681]",1038.4189229393319,"[1038.385302036913,1040.2799761610077,1039.2206188676598,1038.2600416693942,1037.0428443577584]",1038.385302036913,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/complete/grain1/all,1,5,"[4592.068807341797,4586.175622539259,4584.619921366017,4587.0209698572535,4585.956749674182]",4586.175622539259,"[4597.774574140108,4586.053080029553,4584.486894095152,4586.88401042147,4585.8001308386165]",4586.053080029553,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/complete/grain1/masked25,1,5,"[1636.3231992529916,1636.485968196103,1635.945509821448,1637.8767539767928,1635.5755378843576]",1636.3231992529916,"[1636.2710477076703,1636.433349015289,1635.883769932288,1639.685219883495,1635.528999041731]",1636.2710477076703,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/complete/grain1/sparse17,1,5,"[600.0787488348321,600.7431550399626,600.3950156823033,599.4053572937033,600.0409426127947]",600.0787488348321,"[600.0562006955936,601.383063495122,600.3806900102182,599.3856065142958,600.0190726193498]",600.0562006955936,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/complete/grain2/all,1,5,"[4845.788888887783,4847.275694445467,4848.370833333684,4848.116666665724,4842.437499997921]",4847.275694445467,"[4845.653472153167,4847.097916796075,4850.002083066505,4853.609027893273,4842.3041666486215]",4847.097916796075,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/complete/grain2/masked25,1,5,"[1732.280790674257,1731.0524581839652,1731.1069437407648,1729.7752154088294,1731.4774455147572]",1731.1069437407648,"[1732.2290928164584,1730.9911302770856,1731.0418145544947,1729.7151546160876,1731.4140901427863]",1731.0418145544947,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/complete/grain2/sparse17,1,5,"[628.9130859376596,629.2823153410246,628.9385653409691,629.3293678979512,629.6025390629325]",629.2823153410246,"[628.8921342477817,629.2611861075609,628.9166370717938,629.3063742839939,629.5798117990485]",629.2611861075609,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/selected/grain1/all,1,5,"[4819.3020689646755,4819.210344826505,4820.073793100305,4819.063448274878,4816.929655171289]",4819.210344826505,"[4825.2103449064225,4819.06896562452,4819.917930944939,4818.893103533653,4816.752413936573]",4819.06896562452,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/selected/grain1/masked25,1,5,"[1637.1246179163518,1638.4928285916046,1642.9158241234145,1645.454032447292,1643.6071008696342]",1642.9158241234145,"[1637.043733811128,1638.4420409632498,1642.8586880538369,1647.263813773321,1643.5556077757583]",1642.8586880538369,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/selected/grain1/sparse17,1,5,"[510.890213755789,511.5544568852597,510.6238912318692,510.56325432587414,510.46306529045]",510.6238912318692,"[512.609204609187,511.542314952348,510.60949542113383,510.54762250450733,510.44423440152326]",510.60949542113383,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/selected/grain2/all,1,5,"[5233.842261904391,5229.964285715543,5207.054315477178,5175.313244049867,5181.777529759759]",5207.054315477178,"[5233.68229161341,5229.784226081673,5206.871280043807,5175.148809636691,5187.37202356977]",5206.871280043807,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/selected/grain2/masked25,1,5,"[1768.2023238206696,1770.6867895922294,1771.1098762320726,1768.0535488768583,1768.01742864418]",1768.2023238206696,"[1770.231371563662,1771.5721142397026,1778.0396564957116,1768.0133871330952,1767.9616064685254]",1770.231371563662,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/intersection/selected/grain2/sparse17,1,5,"[555.257449811942,553.7369824341206,555.6414680054586,553.6176286074242,553.7800345043245]",553.7800345043245,"[555.2390997554893,553.7181618648714,555.6214711341592,553.5992785615582,553.7616060346443]",553.7616060346443,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/complete/grain1/all,1,5,"[4786.640743290067,4780.811424635917,4755.098417072432,4734.015829321915,4731.58430832773]",4755.098417072432,"[4786.465932490293,4787.262904294743,4754.95732950135,4733.84445970555,4731.441156260791]",4754.95732950135,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/complete/grain1/masked25,1,5,"[1707.7159285534844,1705.8717885988028,1707.9904575479704,1710.7310986066007,1709.676290677808]",1707.9904575479704,"[1707.657939797801,1705.8248103886654,1708.4964521877912,1710.6625887314497,1711.337166648614]",1708.4964521877912,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/complete/grain1/sparse17,1,5,"[616.0344012603648,614.6635154061056,615.6087184871759,615.8390231091099,615.8148634457333]",615.8148634457333,"[616.0153186008537,614.6477590898415,616.2027310741936,615.8237044514697,615.7937675146311]",615.8237044514697,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/complete/grain2/all,1,5,"[4884.771548706012,4858.6124737226155,4856.195515064796,4860.382620886557,4863.629292222289]",4860.382620886557,"[4884.609670619277,4858.440784982617,4856.028731738567,4862.30903994509,4868.627190014558]",4862.30903994509,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/complete/grain2/masked25,1,5,"[1738.2858207103836,1734.7405016129571,1749.6391854969982,1740.2120685372463,1740.2753911089449]",1740.2120685372463,"[1740.2021356844277,1734.690836853055,1818.1186987818216,1740.1926992534295,1740.2155450285868]",1740.2021356844277,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/complete/grain2/sparse17,1,5,"[634.5719759170701,635.1434957123737,633.8550446994806,634.4075898561427,634.2499543880834]",634.4075898561427,"[634.547345355011,635.1197774374066,633.833698248834,634.3851486900247,634.2255974997067]",634.3851486900247,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/selected/grain1/all,1,5,"[5066.559445661853,5061.516411377657,5074.068563091181,5064.98249453038,5061.991247269472]",5064.98249453038,"[5066.381473286382,5061.320204262591,5089.793581416988,5064.87235589224,5061.792122555024]",5064.87235589224,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/selected/grain1/masked25,1,5,"[1739.4549078228026,1736.4862979577604,1733.9307424014064,1732.7224713510125,1736.2713004480686]",1736.2713004480686,"[1739.3883906265785,1736.4242650314368,1733.86945691506,1732.6621824548429,1736.2097658947205]",1736.2097658947205,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/selected/grain1/sparse17,1,5,"[536.3343253972106,536.3801892547602,535.824786324493,537.5209859583694,536.3899572653365]",536.3801892547602,"[536.3170024542391,536.3582875725559,535.8054029046475,538.2207722900863,536.3754578594549]",536.3582875725559,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/selected/grain2/all,1,5,"[5255.628443783598,5241.67907669419,5202.093075204578,5193.7431124315735,5206.014892031689]",5206.014892031689,"[5255.446016322193,5241.503350804159,5201.882352852129,5193.56664166208,5230.858525941766]",5230.858525941766,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/selected/grain2/masked25,1,5,"[1781.71341463421,1784.1277947157985,1787.5066056902574,1784.5373475609138,1786.7576219516322]",1784.5373475609138,"[1781.6455792816987,1784.0708841600363,1789.2253557268607,1784.4791667529557,1793.749745955181]",1784.4791667529557,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/wikileaks-noquotes/series_plain/union/selected/grain2/sparse17,1,5,"[556.6260632318232,556.0438934362231,554.0194190338789,561.0536831965261,562.3962445833279]",556.6260632318232,"[557.1165944710534,556.9809019412114,554.0040121866977,561.4821858617853,562.378671147549]",557.1165944710534,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
